"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","824","Unsuccessful registration with invalid data","tests.users_tests","Tue Dec 02 15:39:08 UTC 2025","passed","Tue Dec 02 15:39:09 UTC 2025","TestUserRegistration","register_user_tests","",""
"","3059","Successful registration","tests.users_tests","Tue Dec 02 15:39:04 UTC 2025","passed","Tue Dec 02 15:39:07 UTC 2025","TestUserRegistration","register_user_tests","",""
"","594","Verify service health","tests.root_tests","Tue Dec 02 15:39:03 UTC 2025","passed","Tue Dec 02 15:39:03 UTC 2025","TestHealth","test_health","",""
"","554","Failed refresh of access token with invalid refresh token","tests.users_tests","Tue Dec 02 15:39:08 UTC 2025","passed","Tue Dec 02 15:39:08 UTC 2025","TestAuth","auth_tests","",""
"","1081","Successful registration","tests.users_tests","Tue Dec 02 15:39:08 UTC 2025","passed","Tue Dec 02 15:39:10 UTC 2025","TestUserRegistration","register_user_tests","",""
"","601","Failed authorization with invalid auth data","tests.users_tests","Tue Dec 02 15:39:03 UTC 2025","passed","Tue Dec 02 15:39:03 UTC 2025","TestAuth","auth_tests","",""
"","438","Unsuccessful registration with invalid data","tests.users_tests","Tue Dec 02 15:39:13 UTC 2025","passed","Tue Dec 02 15:39:14 UTC 2025","TestUserRegistration","register_user_tests","",""
"","1119","Failed authorization with invalid auth data","tests.users_tests","Tue Dec 02 15:39:03 UTC 2025","passed","Tue Dec 02 15:39:04 UTC 2025","TestAuth","auth_tests","",""
"","410","Unsuccessful registration with invalid data","tests.users_tests","Tue Dec 02 15:39:10 UTC 2025","passed","Tue Dec 02 15:39:10 UTC 2025","TestUserRegistration","register_user_tests","",""
"","545","Unsuccessful registration with invalid data","tests.users_tests","Tue Dec 02 15:39:09 UTC 2025","passed","Tue Dec 02 15:39:10 UTC 2025","TestUserRegistration","register_user_tests","",""
"","520","Unsuccessful registration with invalid data","tests.users_tests","Tue Dec 02 15:39:11 UTC 2025","passed","Tue Dec 02 15:39:12 UTC 2025","TestUserRegistration","register_user_tests","",""
"","541","Unsuccessful registration with invalid data","tests.users_tests","Tue Dec 02 15:39:11 UTC 2025","passed","Tue Dec 02 15:39:12 UTC 2025","TestUserRegistration","register_user_tests","",""
"","506","Failed authorization with invalid auth data","tests.users_tests","Tue Dec 02 15:39:08 UTC 2025","passed","Tue Dec 02 15:39:08 UTC 2025","TestAuth","auth_tests","",""
"","803","Successful authorization","tests.users_tests","Tue Dec 02 15:39:06 UTC 2025","passed","Tue Dec 02 15:39:07 UTC 2025","TestAuth","auth_tests","",""
"","542","Verify service is working","tests.root_tests","Tue Dec 02 15:39:03 UTC 2025","passed","Tue Dec 02 15:39:04 UTC 2025","TestRoot","test_root","",""
"","1155","Successful registration","tests.users_tests","Tue Dec 02 15:39:09 UTC 2025","passed","Tue Dec 02 15:39:10 UTC 2025","TestUserRegistration","register_user_tests","",""
"","532","Unsuccessful registration with invalid data","tests.users_tests","Tue Dec 02 15:39:11 UTC 2025","passed","Tue Dec 02 15:39:11 UTC 2025","TestUserRegistration","register_user_tests","",""
"","575","Successful refresh of access token","tests.users_tests","Tue Dec 02 15:39:08 UTC 2025","passed","Tue Dec 02 15:39:08 UTC 2025","TestAuth","auth_tests","",""
"","535","Unsuccessful registration with invalid data","tests.users_tests","Tue Dec 02 15:39:11 UTC 2025","passed","Tue Dec 02 15:39:11 UTC 2025","TestUserRegistration","register_user_tests","",""
"","426","Failed refresh of access token with invalid refresh token","tests.users_tests","Tue Dec 02 15:39:12 UTC 2025","passed","Tue Dec 02 15:39:12 UTC 2025","TestAuth","auth_tests","",""
"","544","Failed authorization with invalid auth data","tests.users_tests","Tue Dec 02 15:39:04 UTC 2025","passed","Tue Dec 02 15:39:04 UTC 2025","TestAuth","auth_tests","",""
